"","time","minute","minutes_after_dark","period","subject_race"
"6545",19:50:00,1190,14,"night","white"
"6546",19:55:00,1195,19,"night","white"
"6547",19:57:00,1197,21,"night","black"
"6548",20:00:00,1200,24,"night","black"
"6549",20:00:00,1200,24,"night","white"
"6550",20:02:00,1202,26,"night","white"
"6551",20:15:00,1215,39,"night","white"
"6552",20:17:00,1217,41,"night","black"
"6553",20:39:00,1239,63,"night","black"
"6554",17:25:00,1045,-130,"day","white"
"6555",17:31:00,1051,-124,"day","white"
"6556",17:35:00,1055,-120,"day","white"
"6557",17:41:00,1061,-114,"day","black"
"6558",17:44:00,1064,-111,"day","white"
"6559",17:55:00,1075,-100,"day","black"
"6560",18:00:00,1080,-95,"day","black"
"6561",18:09:00,1089,-86,"day","black"
"6562",18:12:00,1092,-83,"day","white"
"6563",18:24:00,1104,-71,"day","white"
"6564",18:25:00,1105,-70,"day","black"
"6565",18:30:00,1110,-65,"day","black"
"6566",18:30:00,1110,-65,"day","white"
"6567",18:33:00,1113,-62,"day","black"
"6568",19:00:00,1140,-35,"day","white"
"6569",19:01:00,1141,-34,"day","white"
"6570",19:55:00,1195,20,"night","white"
"6571",20:00:00,1200,25,"night","black"
"6572",20:00:00,1200,25,"night","black"
"6573",20:01:00,1201,26,"night","white"
"6574",20:05:00,1205,30,"night","white"
"6575",20:20:00,1220,45,"night","white"
"6576",20:25:00,1225,50,"night","white"
"6577",20:25:00,1225,50,"night","white"
"6578",20:30:00,1230,55,"night","black"
"6579",21:00:00,1260,85,"night","black"
"6580",21:00:00,1260,85,"night","white"
"6581",21:05:00,1265,90,"night","white"
"6582",17:28:00,1048,-125,"day","white"
"6583",17:29:00,1049,-124,"day","black"
"6584",17:30:00,1050,-123,"day","white"
"6585",17:38:00,1058,-115,"day","black"
"6586",17:45:00,1065,-108,"day","black"
"6587",17:53:00,1073,-100,"day","white"
"6588",18:00:00,1080,-93,"day","black"
"6589",18:00:00,1080,-93,"day","white"
"6590",18:00:00,1080,-93,"day","white"
"6591",18:02:00,1082,-91,"day","black"
"6592",18:10:00,1090,-83,"day","black"
"6593",18:17:00,1097,-76,"day","white"
"6594",18:20:00,1100,-73,"day","white"
"6595",18:25:00,1105,-68,"day","black"
"6596",18:25:00,1105,-68,"day","white"
"6597",18:30:00,1110,-63,"day","white"
"6598",18:37:00,1117,-56,"day","white"
"6599",18:40:00,1120,-53,"day","white"
"6600",18:50:00,1130,-43,"day","black"
"6601",18:50:00,1130,-43,"day","black"
"6602",18:50:00,1130,-43,"day","black"
"6603",18:53:00,1133,-40,"day","black"
"6604",19:05:00,1145,-28,"day","white"
"6605",19:35:00,1175,2,"night","black"
"6606",20:00:00,1200,27,"night","black"
"6607",20:00:00,1200,27,"night","black"
"6608",20:00:00,1200,27,"night","white"
"6609",20:05:00,1205,32,"night","white"
"6610",20:10:00,1210,37,"night","black"
"6611",20:11:00,1211,38,"night","black"
"6612",20:30:00,1230,57,"night","black"
"6613",20:33:00,1233,60,"night","white"
"6614",20:40:00,1240,67,"night","white"
"6615",20:45:00,1245,72,"night","white"
"6616",20:45:00,1245,72,"night","white"
"6617",20:54:00,1254,81,"night","black"
"6618",20:55:00,1255,82,"night","white"
"6619",20:55:00,1255,82,"night","white"
"6620",17:25:00,1045,-126,"day","white"
"6621",17:30:00,1050,-121,"day","black"
"6622",17:30:00,1050,-121,"day","white"
"6623",17:40:00,1060,-111,"day","black"
"6624",17:40:00,1060,-111,"day","white"
"6625",17:44:00,1064,-107,"day","white"
"6626",17:45:00,1065,-106,"day","white"
"6627",17:53:00,1073,-98,"day","black"
"6628",17:55:00,1075,-96,"day","white"
"6629",18:04:00,1084,-87,"day","white"
"6630",18:05:00,1085,-86,"day","white"
"6631",18:30:00,1110,-61,"day","black"
"6632",18:34:00,1114,-57,"day","white"
"6633",18:34:00,1114,-57,"day","white"
"6634",18:45:00,1125,-46,"day","black"
"6635",18:45:00,1125,-46,"day","white"
"6636",19:03:00,1143,-28,"day","white"
"6637",19:45:00,1185,14,"night","white"
"6638",19:50:00,1190,19,"night","white"
"6639",20:00:00,1200,29,"night","white"
"6640",20:05:00,1205,34,"night","white"
"6641",20:12:00,1212,41,"night","white"
"6642",20:15:00,1215,44,"night","white"
"6643",20:26:00,1226,55,"night","white"
"6644",20:30:00,1230,59,"night","white"
"6645",20:30:00,1230,59,"night","white"
"6646",20:40:00,1240,69,"night","white"
"6647",20:50:00,1250,79,"night","black"
"6648",20:52:00,1252,81,"night","white"
"6649",17:25:00,1045,-125,"day","white"
"6650",17:35:00,1055,-115,"day","white"
"6651",17:55:00,1075,-95,"day","black"
"6652",18:05:00,1085,-85,"day","white"
"6653",18:13:00,1093,-77,"day","white"
"6654",18:20:00,1100,-70,"day","white"
"6655",18:44:00,1124,-46,"day","black"
"6656",18:50:00,1130,-40,"day","black"
"6657",18:50:00,1130,-40,"day","white"
"6658",18:55:00,1135,-35,"day","white"
"6659",18:56:00,1136,-34,"day","black"
"6660",19:30:00,1170,0,"day","white"
"6661",19:31:00,1171,1,"night","black"
"6662",19:34:00,1174,4,"night","black"
"6663",19:50:00,1190,20,"night","white"
"6664",20:00:00,1200,30,"night","black"
"6665",20:06:00,1206,36,"night","black"
"6666",20:08:00,1208,38,"night","black"
"6667",20:10:00,1210,40,"night","white"
"6668",20:41:00,1241,71,"night","black"
"6669",20:42:00,1242,72,"night","white"
"6670",20:55:00,1255,85,"night","black"
"6671",20:57:00,1257,87,"night","white"
"6672",21:05:00,1265,95,"night","white"
"6673",21:07:00,1267,97,"night","white"
"6674",17:25:00,1045,-123,"day","white"
"6675",17:30:00,1050,-118,"day","black"
"6676",17:40:00,1060,-108,"day","white"
"6677",18:00:00,1080,-88,"day","white"
"6678",18:00:00,1080,-88,"day","white"
"6679",18:04:00,1084,-84,"day","white"
"6680",18:20:00,1100,-68,"day","white"
"6681",18:30:00,1110,-58,"day","white"
"6682",18:58:00,1138,-30,"day","white"
"6683",19:43:00,1183,15,"night","white"
"6684",19:45:00,1185,17,"night","white"
"6685",19:55:00,1195,27,"night","black"
"6686",20:00:00,1200,32,"night","white"
"6687",20:00:00,1200,32,"night","white"
"6688",20:15:00,1215,47,"night","black"
"6689",20:45:00,1245,77,"night","black"
"6690",20:49:00,1249,81,"night","white"
"6691",20:55:00,1255,87,"night","black"
"6692",20:55:00,1255,87,"night","white"
"6693",21:03:00,1263,95,"night","white"
"6694",21:06:00,1266,98,"night","black"
"6695",17:40:00,1060,-107,"day","white"
"6696",17:43:00,1063,-104,"day","white"
"6697",17:50:00,1070,-97,"day","white"
"6698",18:00:00,1080,-87,"day","black"
"6699",18:19:00,1099,-68,"day","white"
"6700",18:25:00,1105,-62,"day","black"
"6701",18:50:00,1130,-37,"day","white"
"6702",18:50:00,1130,-37,"day","white"
"6703",18:52:00,1132,-35,"day","black"
"6704",19:35:00,1175,8,"night","white"
"6705",19:42:00,1182,15,"night","black"
"6706",19:49:00,1189,22,"night","white"
"6707",20:11:00,1211,44,"night","black"
"6708",20:20:00,1220,53,"night","white"
"6709",20:30:00,1230,63,"night","black"
"6710",19:36:00,1176,11,"night","black"
"6711",20:36:00,1236,71,"night","white"
"6712",20:40:00,1240,75,"night","white"
"6713",21:00:00,1260,95,"night","black"
"6714",17:21:00,1041,-123,"day","black"
"6715",17:30:00,1050,-114,"day","white"
"6716",17:38:00,1058,-106,"day","black"
"6717",17:41:00,1061,-103,"day","white"
"6718",17:50:00,1070,-94,"day","black"
"6719",17:50:00,1070,-94,"day","white"
"6720",18:00:00,1080,-84,"day","black"
"6721",18:18:00,1098,-66,"day","black"
"6722",18:25:00,1105,-59,"day","white"
"6723",18:41:00,1121,-43,"day","white"
"6724",19:29:00,1169,5,"night","white"
"6725",19:29:00,1169,5,"night","white"
"6726",19:30:00,1170,6,"night","black"
"6727",19:37:00,1177,13,"night","white"
"6728",19:55:00,1195,31,"night","white"
"6729",20:05:00,1205,41,"night","white"
"6730",20:15:00,1215,51,"night","white"
"6731",20:15:00,1215,51,"night","white"
"6732",20:20:00,1220,56,"night","white"
"6733",20:32:00,1232,68,"night","white"
"6734",17:23:00,1043,-119,"day","white"
"6735",17:35:00,1055,-107,"day","white"
"6736",17:40:00,1060,-102,"day","white"
"6737",17:55:00,1075,-87,"day","white"
"6738",18:00:00,1080,-82,"day","white"
"6739",18:10:00,1090,-72,"day","white"
"6740",18:25:00,1105,-57,"day","black"
"6741",18:30:00,1110,-52,"day","white"
"6742",18:50:00,1130,-32,"day","white"
"6743",18:51:00,1131,-31,"day","white"
"6744",18:55:00,1135,-27,"day","black"
"6745",19:23:00,1163,1,"night","white"
"6746",19:30:00,1170,8,"night","white"
"6747",19:30:00,1170,8,"night","white"
"6748",20:00:00,1200,38,"night","black"
"6749",20:25:00,1225,63,"night","white"
"6750",20:33:00,1233,71,"night","white"
"6751",20:42:00,1242,80,"night","white"
"6752",20:45:00,1245,83,"night","white"
"6753",20:50:00,1250,88,"night","black"
"6754",21:00:00,1260,98,"night","black"
"6755",21:00:00,1260,98,"night","white"
"6756",17:33:00,1053,-108,"day","white"
"6757",17:35:00,1055,-106,"day","white"
"6758",17:40:00,1060,-101,"day","white"
"6759",18:18:00,1098,-63,"day","white"
"6760",18:30:00,1110,-51,"day","white"
"6761",18:35:00,1115,-46,"day","black"
"6762",18:40:00,1120,-41,"day","black"
"6763",18:40:00,1120,-41,"day","white"
"6764",18:50:00,1130,-31,"day","white"
"6765",19:40:00,1180,19,"night","black"
"6766",19:40:00,1180,19,"night","white"
"6767",19:45:00,1185,24,"night","white"
"6768",19:50:00,1190,29,"night","black"
"6769",19:55:00,1195,34,"night","black"
"6770",19:56:00,1196,35,"night","white"
"6771",20:15:00,1215,54,"night","white"
"6772",20:30:00,1230,69,"night","black"
"6773",20:55:00,1255,94,"night","black"
"6774",21:00:00,1260,99,"night","black"
"6775",21:00:00,1260,99,"night","black"
"6776",17:25:00,1045,-114,"day","white"
"6777",17:30:00,1050,-109,"day","black"
"6778",17:30:00,1050,-109,"day","black"
"6779",17:35:00,1055,-104,"day","white"
"6780",17:43:00,1063,-96,"day","black"
"6781",17:45:00,1065,-94,"day","white"
"6782",17:49:00,1069,-90,"day","white"
"6783",17:55:00,1075,-84,"day","black"
"6784",18:00:00,1080,-79,"day","black"
"6785",18:00:00,1080,-79,"day","black"
"6786",18:05:00,1085,-74,"day","black"
"6787",18:10:00,1090,-69,"day","white"
"6788",18:10:00,1090,-69,"day","white"
"6789",18:12:00,1092,-67,"day","white"
"6790",18:13:00,1093,-66,"day","white"
"6791",18:15:00,1095,-64,"day","black"
"6792",18:15:00,1095,-64,"day","black"
"6793",18:25:00,1105,-54,"day","white"
"6794",18:29:00,1109,-50,"day","white"
"6795",18:30:00,1110,-49,"day","white"
"6796",18:45:00,1125,-34,"day","white"
"6797",19:20:00,1160,1,"night","black"
"6798",19:20:00,1160,1,"night","black"
"6799",19:20:00,1160,1,"night","black"
"6800",19:25:00,1165,6,"night","black"
"6801",19:30:00,1170,11,"night","white"
"6802",19:40:00,1180,21,"night","white"
"6803",19:40:00,1180,21,"night","white"
"6804",19:45:00,1185,26,"night","white"
"6805",19:46:00,1186,27,"night","black"
"6806",19:50:00,1190,31,"night","white"
"6807",19:50:00,1190,31,"night","white"
"6808",20:00:00,1200,41,"night","black"
"6809",20:02:00,1202,43,"night","white"
"6810",20:15:00,1215,56,"night","white"
"6811",20:39:00,1239,80,"night","white"
"6812",20:40:00,1240,81,"night","black"
"6813",20:44:00,1244,85,"night","black"
"6814",20:45:00,1245,86,"night","black"
"6815",17:45:00,1065,-92,"day","white"
"6816",17:50:00,1070,-87,"day","white"
"6817",18:02:00,1082,-75,"day","white"
"6818",18:07:00,1087,-70,"day","white"
"6819",18:10:00,1090,-67,"day","white"
"6820",18:29:00,1109,-48,"day","white"
"6821",18:38:00,1118,-39,"day","black"
"6822",18:38:00,1118,-39,"day","white"
"6823",18:45:00,1125,-32,"day","white"
"6824",18:51:00,1131,-26,"day","white"
"6825",19:23:00,1163,6,"night","white"
"6826",19:30:00,1170,13,"night","white"
"6827",19:35:00,1175,18,"night","black"
"6828",20:00:00,1200,43,"night","black"
"6829",20:00:00,1200,43,"night","white"
"6830",20:07:00,1207,50,"night","black"
"6831",20:08:00,1208,51,"night","white"
"6832",20:15:00,1215,58,"night","black"
"6833",20:35:00,1235,78,"night","white"
"6834",20:40:00,1240,83,"night","black"
"6835",20:50:00,1250,93,"night","white"
"6836",17:23:00,1043,-113,"day","white"
"6837",17:30:00,1050,-106,"day","black"
"6838",17:35:00,1055,-101,"day","black"
"6839",17:40:00,1060,-96,"day","white"
"6840",17:52:00,1072,-84,"day","black"
"6841",18:05:00,1085,-71,"day","white"
"6842",18:22:00,1102,-54,"day","white"
"6843",18:31:00,1111,-45,"day","white"
"6844",18:47:00,1127,-29,"day","white"
"6845",18:48:00,1128,-28,"day","black"
"6846",19:50:00,1190,34,"night","white"
"6847",20:00:00,1200,44,"night","white"
"6848",20:02:00,1202,46,"night","white"
"6849",20:05:00,1205,49,"night","white"
"6850",20:15:00,1215,59,"night","black"
"6851",20:30:00,1230,74,"night","white"
"6852",20:43:00,1243,87,"night","black"
"6853",20:53:00,1253,97,"night","black"
"6854",21:00:00,1260,104,"night","white"
"6855",17:25:00,1045,-109,"day","white"
"6856",17:30:00,1050,-104,"day","white"
"6857",17:37:00,1057,-97,"day","black"
"6858",17:40:00,1060,-94,"day","black"
"6859",17:49:00,1069,-85,"day","white"
"6860",18:11:00,1091,-63,"day","black"
"6861",18:30:00,1110,-44,"day","black"
"6862",18:30:00,1110,-44,"day","white"
"6863",19:15:00,1155,1,"night","black"
"6864",19:19:00,1159,5,"night","black"
"6865",19:19:00,1159,5,"night","white"
"6866",19:19:00,1159,5,"night","white"
"6867",19:30:00,1170,16,"night","white"
"6868",19:35:00,1175,21,"night","black"
"6869",19:50:00,1190,36,"night","black"
"6870",20:00:00,1200,46,"night","black"
"6871",20:15:00,1215,61,"night","black"
"6872",20:40:00,1240,86,"night","white"
"6873",20:42:00,1242,88,"night","white"
"6874",17:30:00,1050,-103,"day","black"
"6875",17:30:00,1050,-103,"day","white"
"6876",17:41:00,1061,-92,"day","black"
"6877",17:55:00,1075,-78,"day","white"
"6878",17:55:00,1075,-78,"day","white"
"6879",18:00:00,1080,-73,"day","black"
"6880",18:00:00,1080,-73,"day","black"
"6881",18:00:00,1080,-73,"day","white"
"6882",18:15:00,1095,-58,"day","white"
"6883",18:19:00,1099,-54,"day","white"
"6884",19:21:00,1161,8,"night","white"
"6885",19:25:00,1165,12,"night","white"
"6886",19:40:00,1180,27,"night","white"
"6887",19:45:00,1185,32,"night","white"
"6888",19:49:00,1189,36,"night","white"
"6889",20:00:00,1200,47,"night","white"
"6890",20:00:00,1200,47,"night","white"
"6891",20:20:00,1220,67,"night","white"
"6892",20:29:00,1229,76,"night","white"
"6893",17:41:00,1061,-91,"day","white"
"6894",18:00:00,1080,-72,"day","white"
"6895",18:00:00,1080,-72,"day","white"
"6896",18:13:00,1093,-59,"day","black"
"6897",18:15:00,1095,-57,"day","black"
"6898",18:20:00,1100,-52,"day","white"
"6899",18:29:00,1109,-43,"day","black"
"6900",18:30:00,1110,-42,"day","white"
"6901",18:33:00,1113,-39,"day","white"
"6902",18:43:00,1123,-29,"day","white"
"6903",18:45:00,1125,-27,"day","white"
"6904",18:45:00,1125,-27,"day","white"
"6905",19:15:00,1155,3,"night","white"
"6906",19:18:00,1158,6,"night","white"
"6907",19:24:00,1164,12,"night","white"
"6908",19:30:00,1170,18,"night","black"
"6909",19:37:00,1177,25,"night","white"
"6910",19:45:00,1185,33,"night","white"
"6911",19:50:00,1190,38,"night","white"
"6912",19:51:00,1191,39,"night","white"
"6913",20:15:00,1215,63,"night","white"
"6914",20:23:00,1223,71,"night","white"
"6915",20:42:00,1242,90,"night","black"
"6916",20:55:00,1255,103,"night","black"
"6917",20:57:00,1257,105,"night","black"
"6918",17:30:00,1050,-100,"day","white"
"6919",17:33:00,1053,-97,"day","white"
"6920",18:00:00,1080,-70,"day","white"
"6921",18:03:00,1083,-67,"day","white"
"6922",18:10:00,1090,-60,"day","white"
"6923",18:30:00,1110,-40,"day","black"
"6924",18:31:00,1111,-39,"day","black"
"6925",18:40:00,1120,-30,"day","white"
"6926",19:10:00,1150,0,"day","black"
"6927",19:15:00,1155,5,"night","black"
"6928",19:23:00,1163,13,"night","black"
"6929",19:25:00,1165,15,"night","white"
"6930",19:25:00,1165,15,"night","white"
"6931",19:30:00,1170,20,"night","white"
"6932",19:40:00,1180,30,"night","black"
"6933",19:40:00,1180,30,"night","white"
"6934",19:45:00,1185,35,"night","white"
"6935",20:00:00,1200,50,"night","white"
"6936",20:16:00,1216,66,"night","white"
"6937",20:25:00,1225,75,"night","black"
"6938",20:25:00,1225,75,"night","black"
"6939",20:30:00,1230,80,"night","white"
"6940",20:40:00,1240,90,"night","white"
"6941",20:53:00,1253,103,"night","white"
"6942",17:25:00,1045,-104,"day","white"
"6943",17:27:00,1047,-102,"day","black"
"6944",17:30:00,1050,-99,"day","black"
"6945",17:50:00,1070,-79,"day","black"
"6946",17:55:00,1075,-74,"day","white"
"6947",18:00:00,1080,-69,"day","black"
"6948",18:00:00,1080,-69,"day","white"
"6949",18:20:00,1100,-49,"day","black"
"6950",18:20:00,1100,-49,"day","black"
"6951",18:20:00,1100,-49,"day","white"
"6952",18:20:00,1100,-49,"day","white"
"6953",18:22:00,1102,-47,"day","black"
"6954",18:34:00,1114,-35,"day","white"
"6955",18:35:00,1115,-34,"day","black"
"6956",18:37:00,1117,-32,"day","black"
"6957",19:15:00,1155,6,"night","white"
"6958",19:20:00,1160,11,"night","white"
"6959",19:30:00,1170,21,"night","white"
"6960",19:30:00,1170,21,"night","white"
"6961",19:35:00,1175,26,"night","white"
"6962",19:57:00,1197,48,"night","white"
"6963",20:00:00,1200,51,"night","black"
"6964",20:04:00,1204,55,"night","black"
"6965",20:10:00,1210,61,"night","white"
"6966",20:22:00,1222,73,"night","black"
"6967",20:35:00,1235,86,"night","black"
"6968",20:35:00,1235,86,"night","white"
"6969",20:39:00,1239,90,"night","black"
"6970",20:40:00,1240,91,"night","white"
"6971",20:45:00,1245,96,"night","white"
"6972",20:47:00,1247,98,"night","black"
"6973",21:00:00,1260,111,"night","white"
"6974",21:02:00,1262,113,"night","white"
"6975",17:30:00,1050,-97,"day","black"
"6976",17:40:00,1060,-87,"day","white"
"6977",17:45:00,1065,-82,"day","black"
"6978",17:52:00,1072,-75,"day","white"
"6979",17:55:00,1075,-72,"day","black"
"6980",18:00:00,1080,-67,"day","white"
"6981",18:15:00,1095,-52,"day","black"
"6982",18:30:00,1110,-37,"day","black"
"6983",19:15:00,1155,8,"night","black"
"6984",19:15:00,1155,8,"night","black"
"6985",19:15:00,1155,8,"night","white"
"6986",19:18:00,1158,11,"night","black"
"6987",19:20:00,1160,13,"night","white"
"6988",19:30:00,1170,23,"night","black"
"6989",19:38:00,1178,31,"night","white"
"6990",19:40:00,1180,33,"night","black"
"6991",19:45:00,1185,38,"night","white"
"6992",19:50:00,1190,43,"night","white"
"6993",19:52:00,1192,45,"night","black"
"6994",20:00:00,1200,53,"night","white"
"6995",20:05:00,1205,58,"night","black"
"6996",20:20:00,1220,73,"night","white"
"6997",20:30:00,1230,83,"night","white"
"6998",20:48:00,1248,101,"night","black"
"6999",20:55:00,1255,108,"night","white"
"7000",21:00:00,1260,113,"night","black"
"7001",21:05:00,1265,118,"night","white"
"7002",17:30:00,1050,-96,"day","black"
"7003",17:35:00,1055,-91,"day","black"
"7004",17:42:00,1062,-84,"day","black"
"7005",17:57:00,1077,-69,"day","black"
"7006",18:05:00,1085,-61,"day","black"
"7007",18:08:00,1088,-58,"day","white"
"7008",18:12:00,1092,-54,"day","white"
"7009",18:15:00,1095,-51,"day","black"
"7010",18:15:00,1095,-51,"day","white"
"7011",18:20:00,1100,-46,"day","black"
"7012",18:22:00,1102,-44,"day","black"
"7013",18:25:00,1105,-41,"day","white"
"7014",18:30:00,1110,-36,"day","white"
"7015",19:08:00,1148,2,"night","black"
"7016",19:10:00,1150,4,"night","black"
"7017",19:10:00,1150,4,"night","white"
"7018",19:27:00,1167,21,"night","black"
"7019",19:30:00,1170,24,"night","black"
"7020",19:35:00,1175,29,"night","black"
"7021",19:50:00,1190,44,"night","white"
"7022",20:00:00,1200,54,"night","white"
"7023",20:01:00,1201,55,"night","black"
"7024",20:15:00,1215,69,"night","black"
"7025",20:20:00,1220,74,"night","white"
"7026",20:49:00,1249,103,"night","black"
"7027",21:00:00,1260,114,"night","white"
"7028",17:34:00,1054,-90,"day","white"
"7029",17:39:00,1059,-85,"day","white"
"7030",17:41:00,1061,-83,"day","white"
"7031",17:45:00,1065,-79,"day","black"
"7032",18:00:00,1080,-64,"day","white"
"7033",18:05:00,1085,-59,"day","black"
"7034",18:05:00,1085,-59,"day","black"
"7035",18:19:00,1099,-45,"day","white"
"7036",18:28:00,1108,-36,"day","white"
"7037",19:06:00,1146,2,"night","white"
"7038",19:50:00,1190,46,"night","black"
"7039",20:02:00,1202,58,"night","white"
"7040",20:10:00,1210,66,"night","black"
"7041",20:14:00,1214,70,"night","white"
"7042",20:20:00,1220,76,"night","white"
"7043",20:50:00,1250,106,"night","black"
"7044",21:04:00,1264,120,"night","black"
"7045",17:21:00,1041,-102,"day","white"
"7046",17:50:00,1070,-73,"day","black"
"7047",17:55:00,1075,-68,"day","white"
"7048",18:00:00,1080,-63,"day","white"
"7049",18:00:00,1080,-63,"day","white"
"7050",19:15:00,1155,12,"night","black"
"7051",19:25:00,1165,22,"night","white"
"7052",19:45:00,1185,42,"night","white"
"7053",19:50:00,1190,47,"night","white"
"7054",19:58:00,1198,55,"night","white"
"7055",20:05:00,1205,62,"night","black"
"7056",20:07:00,1207,64,"night","black"
"7057",20:10:00,1210,67,"night","black"
"7058",20:15:00,1215,72,"night","white"
"7059",20:20:00,1220,77,"night","white"
"7060",20:55:00,1255,112,"night","black"
"7061",21:08:00,1268,125,"night","white"
"7062",17:25:00,1045,-96,"day","black"
"7063",17:30:00,1050,-91,"day","black"
"7064",17:30:00,1050,-91,"day","black"
"7065",17:30:00,1050,-91,"day","white"
"7066",17:40:00,1060,-81,"day","white"
"7067",18:00:00,1080,-61,"day","black"
"7068",18:29:00,1109,-32,"day","white"
"7069",19:10:00,1150,9,"night","white"
"7070",19:10:00,1150,9,"night","white"
"7071",19:20:00,1160,19,"night","white"
"7072",19:25:00,1165,24,"night","white"
"7073",19:30:00,1170,29,"night","white"
"7074",19:37:00,1177,36,"night","black"
"7075",19:38:00,1178,37,"night","white"
"7076",19:40:00,1180,39,"night","black"
"7077",19:48:00,1188,47,"night","black"
"7078",20:03:00,1203,62,"night","black"
"7079",20:07:00,1207,66,"night","black"
"7080",20:10:00,1210,69,"night","white"
"7081",20:23:00,1223,82,"night","black"
"7082",20:31:00,1231,90,"night","white"
"7083",20:40:00,1240,99,"night","white"
"7084",20:50:00,1250,109,"night","white"
"7085",21:04:00,1264,123,"night","black"
"7086",17:27:00,1047,-93,"day","white"
"7087",17:30:00,1050,-90,"day","white"
"7088",17:46:00,1066,-74,"day","white"
"7089",17:54:00,1074,-66,"day","white"
"7090",17:58:00,1078,-62,"day","black"
"7091",18:00:00,1080,-60,"day","black"
"7092",18:00:00,1080,-60,"day","white"
"7093",18:10:00,1090,-50,"day","black"
"7094",19:00:00,1140,0,"day","white"
"7095",19:20:00,1160,20,"night","white"
"7096",19:30:00,1170,30,"night","white"
"7097",19:50:00,1190,50,"night","white"
"7098",20:00:00,1200,60,"night","black"
"7099",20:02:00,1202,62,"night","white"
"7100",20:30:00,1230,90,"night","white"
"7101",20:45:00,1245,105,"night","white"
"7102",21:00:00,1260,120,"night","black"
"7103",17:30:00,1050,-89,"day","white"
"7104",17:32:00,1052,-87,"day","black"
"7105",17:55:00,1075,-64,"day","black"
"7106",17:55:00,1075,-64,"day","white"
"7107",18:00:00,1080,-59,"day","black"
"7108",18:10:00,1090,-49,"day","white"
"7109",18:15:00,1095,-44,"day","white"
"7110",18:28:00,1108,-31,"day","black"
"7111",19:00:00,1140,1,"night","white"
"7112",19:01:00,1141,2,"night","black"
"7113",19:05:00,1145,6,"night","white"
"7114",19:20:00,1160,21,"night","white"
"7115",19:35:00,1175,36,"night","white"
"7116",19:40:00,1180,41,"night","white"
"7117",19:40:00,1180,41,"night","white"
"7118",19:45:00,1185,46,"night","white"
"7119",20:11:00,1211,72,"night","white"
"7120",20:15:00,1215,76,"night","black"
"7121",20:20:00,1220,81,"night","white"
"7122",20:30:00,1230,91,"night","black"
"7123",20:55:00,1255,116,"night","black"
"7124",20:55:00,1255,116,"night","white"
"7125",21:05:00,1265,126,"night","white"
"7126",17:22:00,1042,-95,"day","white"
"7127",17:41:00,1061,-76,"day","white"
"7128",18:00:00,1080,-57,"day","white"
"7129",18:15:00,1095,-42,"day","black"
"7130",19:10:00,1150,13,"night","black"
"7131",19:20:00,1160,23,"night","black"
"7132",19:20:00,1160,23,"night","white"
"7133",19:28:00,1168,31,"night","black"
"7134",19:30:00,1170,33,"night","white"
"7135",19:35:00,1175,38,"night","white"
"7136",19:50:00,1190,53,"night","black"
"7137",19:55:00,1195,58,"night","white"
"7138",20:00:00,1200,63,"night","white"
"7139",20:04:00,1204,67,"night","white"
"7140",20:05:00,1205,68,"night","white"
"7141",20:18:00,1218,81,"night","black"
"7142",20:38:00,1238,101,"night","white"
"7143",20:45:00,1245,108,"night","white"
"7144",20:52:00,1252,115,"night","black"
"7145",17:55:00,1075,-61,"day","white"
"7146",18:30:00,1110,-26,"day","black"
"7147",18:30:00,1110,-26,"day","black"
"7148",18:30:00,1110,-26,"day","white"
"7149",19:25:00,1165,29,"night","white"
"7150",19:40:00,1180,44,"night","black"
"7151",19:55:00,1195,59,"night","black"
"7152",20:15:00,1215,79,"night","white"
"7153",20:30:00,1230,94,"night","white"
"7154",20:40:00,1240,104,"night","white"
"7155",20:44:00,1244,108,"night","black"
"7156",20:44:00,1244,108,"night","white"
"7157",17:30:00,1050,-85,"day","white"
"7158",17:47:00,1067,-68,"day","white"
"7159",18:00:00,1080,-55,"day","white"
"7160",18:02:00,1082,-53,"day","white"
"7161",18:28:00,1108,-27,"day","white"
"7162",19:05:00,1145,10,"night","white"
"7163",19:10:00,1150,15,"night","white"
"7164",19:17:00,1157,22,"night","white"
"7165",19:20:00,1160,25,"night","white"
"7166",19:45:00,1185,50,"night","white"
"7167",20:00:00,1200,65,"night","black"
"7168",20:01:00,1201,66,"night","black"
"7169",20:04:00,1204,69,"night","black"
"7170",20:12:00,1212,77,"night","black"
"7171",20:45:00,1245,110,"night","black"
"7172",21:00:00,1260,125,"night","white"
"7173",17:30:00,1050,-83,"day","white"
"7174",17:35:00,1055,-78,"day","white"
"7175",17:43:00,1063,-70,"day","black"
"7176",18:09:00,1089,-44,"day","white"
"7177",19:15:00,1155,22,"night","white"
"7178",19:23:00,1163,30,"night","white"
"7179",19:24:00,1164,31,"night","white"
"7180",20:00:00,1200,67,"night","white"
"7181",20:25:00,1225,92,"night","white"
"7182",20:51:00,1251,118,"night","black"
"7183",17:50:00,1070,-62,"day","white"
"7184",18:00:00,1080,-52,"day","white"
"7185",18:00:00,1080,-52,"day","white"
"7186",18:10:00,1090,-42,"day","white"
"7187",18:18:00,1098,-34,"day","white"
"7188",18:25:00,1105,-27,"day","white"
"7189",19:06:00,1146,14,"night","white"
"7190",19:07:00,1147,15,"night","black"
"7191",19:11:00,1151,19,"night","black"
"7192",19:25:00,1165,33,"night","white"
"7193",19:29:00,1169,37,"night","black"
"7194",19:30:00,1170,38,"night","white"
"7195",19:44:00,1184,52,"night","black"
